DATE,ARA,ARG,ARI,ASB,ATI,AVI,BEN,BPE,BWK,COL,CYD,EDG,GLN,GOR,HLY,HRP,HWA,HWB,JRD,KAW,KIN,KOE,KPA,KPO,LTN,MAN,MAT,MHO,MKE,MTI,NAP,NMA,NSY,OHA,OHB,OHC,OHK,OKI,PPI,ROT,ROX,RPO,SFD,STK,TAB,TGA,THI,TKA,TKB,TKU,TUI,TWC,TWH,WDV,WHI,WIL,WKM,WPA,WPG,WRK,WTK,WVY,WWD
2024-07-08 16:00:00,11.81,3.333,73.791,9.578,21.18,74.94800000000001,169.973,0.0,17.957,14.692,57.295,2.134,34.952,14.854,346.96,0.004,28.109,0.0,24.651,70.916,17.824,30.508,3.492,35.34,0.0,209.406,6.155,0.0,0.0,86.68,116.195,1.508,6.038,118.265,97.978,98.36,30.9,19.185,18.439,2.7920000000000003,59.655,32.188,159.326,3.39,66.944,3.764,78.153,10.429,65.502,69.773,64.986,0.0,1.234,0.0,0.0,0.442,89.424,21.03,23.295,91.77199999999999,28.213,0.0,1.533
2024-07-08 16:30:00,11.8,4.098,80.031,9.575,25.31,78.271,176.409,0.0,17.948,14.777,100.626,0.428,36.988,11.847,357.349,0.0,28.372,0.0,24.627,70.683,17.636,29.545,3.548,35.38,0.0,209.396,8.557,0.0,0.0,91.07,116.18900000000001,2.031,6.019,121.524,102.185,102.338,34.56,19.067,18.48,5.01,58.839,32.185,149.43,2.459,66.891,9.016,78.177,10.461,66.413,92.962,64.976,0.0,1.339,0.0,0.0,1.295,97.118,21.1,20.866,92.028,28.204,0.0,6.735
2024-07-08 17:00:00,23.72,3.878,86.515,9.728,31.68,76.46900000000001,228.968,0.0,18.01,14.806,155.408,0.006,37.362,10.89,388.36,0.002,27.741,0.0,42.815,70.671,17.71,28.228,3.583,35.49,0.481,209.943,9.854,0.0,0.0,99.0,116.249,1.918,6.037,117.839,97.671,97.845,43.3,19.097,18.48,5.231,58.608,32.187,141.205,1.717,66.959,16.603,78.08,10.534,66.527,94.049,65.063,0.0,1.484,0.0,0.0,3.515,98.57,21.49,21.66,92.63499999999999,28.282,0.0,11.92
2024-07-08 17:30:00,30.12,4.727,89.221,10.15,36.23,74.13,263.096,0.0,18.098,15.784,157.823,0.0,38.018,11.824,414.909,0.0,33.356,0.0,49.064,70.453,17.664,28.303,3.377,34.88,0.042,207.74,9.856,0.0,20.565,134.23,116.417,1.765,6.032,117.119,97.94,98.23,53.11,19.126,18.519,5.228,77.58000000000001,32.186,157.883,1.241,66.879,18.644,78.083,10.719,69.17,94.003,64.738,0.0,1.676,0.0,0.0,3.402,103.995,24.28,24.193,93.03,27.99,0.027,12.385
2024-07-08 18:00:00,31.4,4.539,93.974,9.75,37.73,88.491,238.781,0.0,18.062,15.809,156.99400000000003,0.0,39.787,11.143,426.131,0.0,29.84,0.0,49.058,70.24000000000001,17.157,28.423,3.18,34.03,0.844,208.963,9.86,0.0,23.165,121.66,116.469,2.361,6.035,120.647,103.575,103.875,54.3,19.392,18.555,5.23,95.50999999999999,32.186,159.321,1.374,66.87,18.848,78.12,10.574,65.651,94.029,64.884,0.0,1.743,0.0,0.0,2.834,104.604,26.79,24.391,93.327,28.207,0.709,13.592
2024-07-08 18:30:00,31.41,4.558,94.07300000000001,9.696,37.65,98.619,208.0,0.233,18.026,15.217,156.923,0.0,38.594,9.563,417.115,0.003,28.384999999999998,0.0,49.064,70.288,17.404,28.495,3.122,34.1,8.779,209.12,9.863,0.0,23.366,103.94,116.577,1.882,6.0360000000000005,122.371,104.92,105.118,53.56,19.467,18.548,5.23,97.631,32.18,156.19400000000002,1.561,66.924,18.842,78.209,10.31,65.507,94.066,64.973,2.614,1.712,0.0,0.0,7.024,104.766,24.42,24.238,93.62800000000001,28.279,1.985,12.757
2024-07-08 19:00:00,31.52,4.585,94.251,9.694,36.01,93.672,190.971,1.737,18.035,14.576,156.989,0.0,37.848,12.237,411.646,0.002,21.415,0.0,49.064,70.276,17.262,28.481,2.999,34.17,18.144,209.571,9.863,0.0,23.352,88.94,116.591,1.288,6.0360000000000005,122.192,105.215,105.355,51.59,19.417,18.553,5.231,78.72,32.184,153.941,1.999,66.906,18.84,78.32300000000001,10.391,65.498,94.01,65.072,9.571,1.672,1.005,0.0,6.902,104.474,19.68,22.218,93.807,28.344,1.533,11.798
2024-07-08 19:30:00,31.6,4.595,83.711,9.693,29.9,50.459,203.8,2.111,18.029,14.544,157.27700000000002,0.0,35.703,10.228,406.611,0.004,19.365000000000002,0.0,49.064,70.289,17.314,28.407,3.0,34.21,26.27,210.066,9.47,0.0,23.338,89.15,116.626,0.759,6.037,123.261,105.416,105.634,51.63,19.706,18.553,5.229,59.361,32.184,152.428,2.511,66.917,18.842,78.34100000000001,10.364,65.504,94.067,65.061,14.285,1.579,4.748,0.0,4.562,101.106,20.03,21.965,93.885,28.409,1.575,9.847
2024-07-08 20:00:00,31.53,4.605,83.92500000000001,9.695,27.32,44.92,180.56,1.071,18.02,14.481,159.365,0.0,33.64,8.131,392.43,0.004,18.653,0.0,49.067,70.489,17.417,28.411,2.975,34.24,25.081,209.892,7.08,0.0,23.333,82.74,116.658,0.178,6.037,123.575,105.609,105.908,44.03,19.458,18.565,5.229,59.044,32.182,149.358,2.747,66.912,18.822,78.32300000000001,10.386,65.499,94.035,65.101,11.709,1.517,6.0360000000000005,0.0,3.006,98.172,20.14,20.118,93.762,28.354,1.09,9.107
2024-07-08 20:30:00,31.49,4.602,70.691,9.695,24.24,48.599,141.17000000000002,0.844,18.005,13.999,162.672,0.0,33.192,7.977,386.745,0.002,19.692999999999998,0.0,49.07,70.455,17.128,28.398,2.958,34.2,24.051,209.493,6.917,0.0,23.333,71.67,116.632,0.152,6.038,120.025,104.473,104.592,39.97,18.861,18.57,5.228,58.908,32.183,144.675,2.079,66.919,17.972,78.422,10.397,65.499,94.064,65.058,12.053,1.414,3.629,0.0,3.3240000000000003,89.718,20.0,19.739,93.767,28.316,0.8260000000000001,8.444
2024-07-08 21:00:00,31.66,4.6080000000000005,74.918,9.695,24.12,49.128,124.268,0.644,18.007,14.93,164.822,0.0,33.657000000000004,6.353,377.006,0.0,23.234,0.0,49.069,70.459,15.89,28.305,2.966,34.24,18.653000000000002,210.302,5.748,0.0,23.333,80.79,116.678,0.121,6.0360000000000005,122.016,105.07,105.449,36.02,18.885,18.573,5.227,59.322,32.185,148.52700000000002,3.46,66.929,17.824,78.47800000000001,10.396,65.501,71.385,65.20700000000001,11.93,1.369,2.377,0.0,3.472,73.744,21.3,15.383,93.714,28.412,1.179,7.892
2024-07-08 21:30:00,29.9,4.625,77.268,9.688,21.13,42.151,93.842,0.516,18.028,15.106,163.261,0.0,33.881,4.391,358.694,0.0,25.783,0.0,49.069,70.651,15.777,28.401,2.96,34.12,15.499,192.402,5.011,0.0,23.333,59.05,116.66000000000001,0.089,6.024,118.319,103.138,103.26,25.98,19.049,18.582,5.222,59.503,32.18,151.246,3.821,66.89,17.814,78.548,10.385,65.485,48.063,64.714,10.739,1.256,1.936,0.0,2.043,73.152,22.41,16.763,93.568,28.083,3.744,7.188
2024-07-08 22:00:00,31.19,4.61,79.787,9.831,21.8,17.572,58.367,0.556,18.018,14.923,114.073,0.0,33.713,2.1590000000000003,340.249,0.0,24.643,0.0,49.087,70.69200000000001,16.102,28.477,2.958,34.27,18.494,210.592,5.755,0.0,2.44,48.2,116.75200000000001,0.0,6.038,118.38,103.22,103.639,29.67,19.165,18.579,5.235,59.39,32.182,147.084,4.535,66.978,17.165,78.566,10.47,66.39,24.1,65.258,10.413,1.146,2.079,0.0,1.153,73.46600000000001,23.04,14.342,93.681,28.459,7.843,7.321
2024-07-08 22:30:00,31.52,4.64,67.281,9.692,20.55,22.098,52.761,0.593,17.954,14.909,107.116,0.0,35.327,1.906,330.748,0.005,24.173000000000002,0.0,49.066,70.863,16.477,28.581,2.994,34.24,13.942,209.635,6.163,0.0,0.0,29.23,116.815,0.0,6.038,104.659,92.926,93.271,26.58,19.424,18.58,2.965,59.304,32.178,122.904,4.9590000000000005,66.882,11.055,78.619,10.416,65.5,0.424,65.111,10.133,1.028,2.38,0.0,1.605,73.153,16.830000000000002,12.978,93.759,28.272,7.935,5.107
2024-07-08 23:00:00,31.53,0.226,69.057,9.97,20.64,47.329,76.771,0.233,18.05,15.76,58.821999999999996,0.0,37.8,1.604,340.248,1.715,24.508000000000003,0.0,49.067,71.595,16.276,28.643,2.977,34.25,5.665,209.521,6.158,0.0,0.0,28.5,116.82000000000001,0.0,6.038,81.07000000000001,71.82600000000001,72.387,22.89,19.482,18.586,2.7880000000000003,59.988,32.169000000000004,148.217,5.832,66.916,7.274,78.663,6.464,33.408,0.002,65.032,5.595,0.933,1.941,0.0,2.018,73.42,13.9,13.865,93.648,28.19,11.533,4.495
2024-07-08 23:30:00,31.55,0.0,62.79899999999999,9.684,11.79,46.655,75.185,0.0,17.987000000000002,15.49,56.550999999999995,0.0,37.787,1.03,330.422,4.312,25.201999999999998,0.0,49.069,72.21799999999999,16.404,28.457,2.954,34.21,0.92,209.74,6.16,0.0,0.0,29.33,116.9,0.0,6.038,83.69200000000001,56.224,56.0,7.890000000000001,19.446,18.591,2.7920000000000003,60.137,32.171,131.44,6.488,66.96600000000001,0.8320000000000001,78.709,3.265,28.505,0.0,65.016,1.763,0.869,0.523,0.0,1.57,70.705,12.45,14.292,93.429,28.218,16.576,4.5120000000000005
2024-07-09 00:00:00,31.64,0.0,56.666,9.688,8.65,50.6,85.636,0.0,17.956,15.828,56.903,0.0,37.93,0.956,326.948,3.849,25.759999999999998,0.0,5.899,71.92699999999999,16.727,28.398,2.915,34.230000000000004,0.002,210.1,6.158,0.024,0.0,31.11,116.892,0.0,6.038,85.373,52.645,52.788,0.0,19.551,18.592,2.793,55.6,32.174,105.33,6.844,67.108,0.037,78.71300000000001,0.022,0.604,0.0,65.145,0.376,0.805,0.003,0.0,1.62,73.874,13.59,14.463,93.958,30.441,16.756,4.542
2024-07-09 00:30:00,31.55,0.0,51.808,9.684,4.25,48.545,78.476,0.0,17.954,15.826,56.676,0.0,38.091,0.188,320.521,3.772,25.802,0.0,0.0,72.22200000000001,13.683,28.556,2.873,34.2,0.0,209.656,6.157,0.001,0.0,29.02,116.89699999999999,0.0,5.953,83.854,47.283,47.157,0.0,19.666,18.593,2.789,55.644000000000005,32.172000000000004,104.595,7.1610000000000005,67.16,0.038,78.738,0.0,0.0,0.0,54.361,0.025,0.758,0.0,0.0,1.584,71.345,10.92,12.77,94.053,30.7,12.802,5.0360000000000005
2024-07-09 01:00:00,31.65,0.0,38.667,10.129,7.0,48.316,79.919,0.0,17.311,15.961,6.834,0.0,38.284,0.163,320.86,3.482,27.344,0.0,0.0,72.38499999999999,8.159,28.597,2.87,34.230000000000004,0.0,210.288,6.165,0.0,0.0,32.92,116.96700000000001,0.0,5.8260000000000005,78.46300000000001,42.561,42.94,6.66,19.609,18.641,2.799,55.627,32.175,127.651,7.222,67.18900000000001,0.038,78.711,0.0,0.0,0.0,55.461,0.0,0.745,0.0,0.0,1.903,71.756,12.95,14.569,94.211,33.271,6.947,5.806
2024-07-09 01:30:00,31.26,0.0,35.543,9.68,0.0,47.148,77.926,0.0,16.027,15.907,5.588,0.0,38.087,0.304,317.994,2.816,24.927999999999997,0.0,0.0,72.953,16.304000000000002,28.548,2.857,34.14,0.0,207.903,6.159,0.0,0.0,27.96,117.03,0.0,5.82,76.465,37.839,37.731,0.0,19.794,18.689,2.785,55.082,32.166000000000004,129.463,7.31,67.075,0.035,78.63,0.0,0.0,0.0,52.19,0.0,0.718,0.0,0.0,4.492,70.529,14.0,13.2,93.85300000000001,32.843,6.796,6.1160000000000005
2024-07-09 02:00:00,31.58,0.0,35.806,9.695,0.0,47.741,75.72200000000001,0.0,16.17,15.936,5.534,0.0,37.935,0.048,313.973,2.256,24.262999999999998,0.0,0.0,72.447,12.754,28.596,2.882,34.15,0.315,209.843,6.1610000000000005,0.0,0.0,23.03,117.10400000000001,0.056,5.797,54.582,46.749,47.496,0.0,19.999,18.68,2.791,55.17,32.165,115.044,7.46,67.107,0.034,78.674,0.0,0.0,0.0,54.798,0.0,0.6990000000000001,0.0,0.0,3.889,66.912,11.99,12.819,94.207,35.702,4.5,4.939
2024-07-09 02:30:00,31.53,0.0,35.765,9.689,0.2,46.65,75.642,0.0,16.345,15.937,5.487,0.0,37.962,0.0,314.28000000000003,4.431,24.380000000000003,0.0,0.0,72.544,7.188,28.454,2.85,34.1,1.257,209.592,6.1370000000000005,0.0,0.0,16.91,116.894,0.23,5.8420000000000005,52.699,45.649,45.39,0.0,19.963,18.682,2.7880000000000003,55.088,32.164,114.566,7.559,67.172,0.034,78.72500000000001,0.0,0.0,0.0,54.948,0.0,0.6990000000000001,0.0,0.0,3.674,54.648,14.02,12.836,94.137,35.629,8.028,4.989
2024-07-09 03:00:00,31.49,0.0,35.725,9.691,0.0,45.412,73.58500000000001,0.0,16.361,15.854,5.396,0.0,37.953,0.0,314.49,3.3240000000000003,24.320999999999998,0.0,0.0,72.82600000000001,6.912,28.478,2.877,34.08,1.262,209.356,5.708,0.0,0.0,13.65,116.72,0.857,5.823,51.402,44.448,44.762,0.0,19.763,18.682,2.79,55.058,32.167,114.545,7.536,67.12,0.031,78.70100000000001,0.0,0.0,0.0,54.287,0.0,0.704,0.0,0.0,3.7,57.526,14.87,12.881,94.009,37.043,8.169,5.139
2024-07-09 03:30:00,31.58,0.0,35.822,9.694,4.09,46.737,75.702,0.0,16.361,15.823,5.314,0.0,37.82,0.0,313.74,1.411,24.39,0.0,0.0,72.721,6.912,28.69,2.994,34.07,0.894,209.742,5.833,0.0,0.0,6.8500000000000005,116.62200000000001,0.528,5.832,54.379,45.54,45.618,0.0,19.68,18.678,2.79,55.061,32.166000000000004,114.533,7.524,67.111,0.029,78.735,0.0,0.0,0.0,57.006,0.0,0.6990000000000001,0.0,0.0,3.481,57.457,16.21,12.909,93.95400000000001,37.141,8.44,2.576
2024-07-09 04:00:00,31.46,0.0,35.714,9.691,9.89,45.991,75.485,0.0,16.361,15.81,5.22,0.0,37.619,0.0,314.955,0.6970000000000001,24.413,0.0,0.0,73.295,6.912,28.859,2.93,34.0,1.501,209.071,5.979,0.0,0.0,28.44,116.59100000000001,1.0,5.843,53.362,46.082,46.449,2.8000000000000003,19.871,18.676,2.787,55.04599999999999,32.168,114.586,7.504,67.153,0.026,78.724,0.0,0.0,0.0,52.969,0.058,0.711,0.0,0.0,2.677,57.569,14.25,12.93,94.013,37.039,10.148,2.399
2024-07-09 04:30:00,22.43,0.0,40.158,9.687,3.22,49.719,82.368,0.0,16.343,15.806,5.004,0.0,37.702,0.0,319.322,0.511,24.447000000000003,0.0,22.15,73.16499999999999,10.135,29.0,2.931,34.01,2.698,209.441,5.812,0.0,0.0,20.61,116.524,0.778,5.816,56.16,48.059,48.001,0.51,19.514,18.672,2.7840000000000003,55.109,32.17,128.983,7.328,67.1,0.028,78.649,0.0,0.0,0.0,55.153,0.0,0.729,0.0,0.0,1.258,57.692,15.47,12.941,94.132,37.079,14.388,1.891
2024-07-09 05:00:00,29.87,0.0,44.998,9.803,12.24,49.656,116.503,0.0,16.613,15.531,4.541,0.0,37.682,0.0,324.593,0.423,25.735,0.0,24.269,72.83,13.569,29.014,2.951,33.99,1.819,209.508,5.82,0.0,0.0,35.94,116.632,0.911,5.879,56.19,48.11,48.269,17.26,19.654,18.671,2.786,58.532,32.169000000000004,136.203,6.382000000000001,67.155,2.556,78.654,0.0,0.0,0.005,64.43900000000001,0.245,0.908,0.0,0.0,0.895,58.105,13.48,13.164,94.126,37.1,13.726,1.105
2024-07-09 05:30:00,31.44,3.5460000000000003,49.672,9.701,12.69,49.321,161.991,0.0,16.446,14.888,4.154,0.0,37.562,0.0,332.396,0.396,25.453,0.0,24.271,72.3,13.544,29.031,2.949,33.97,2.903,209.018,5.808,0.0,21.345,45.46,116.551,1.145,6.042,55.241,47.246,47.368,24.22,19.952,18.675,4.833,58.562,32.175,133.696,5.513,67.096,6.351,78.742,3.809,28.331,0.0,54.611,0.411,1.542,0.0,0.0,0.234,64.257,10.9,13.287,94.347,37.064,9.66,1.068
2024-07-09 06:00:00,31.67,4.159,55.586,9.767,25.44,50.478,199.998,0.0,15.916,14.873,53.662000000000006,0.0,37.864,0.0,329.594,1.319,27.674,0.0,24.26,70.509,16.547,29.03,2.995,34.0,3.804,210.415,7.557,0.0,23.459,59.41,116.607,1.352,6.041,74.413,50.246,50.402,35.63,19.437,18.681,5.2330000000000005,58.647,32.178,141.746,4.5920000000000005,67.297,11.137,78.796,9.817,65.20700000000001,0.0,61.415,0.8240000000000001,1.624,0.0,0.0,0.191,79.676,12.56,13.091,94.04499999999999,37.272,5.816,0.774
2024-07-09 06:30:00,31.47,4.502,59.528000000000006,9.837,33.52,71.984,238.852,0.0,16.740000000000002,15.203,56.489000000000004,0.0,38.067,0.0,334.115,2.873,28.191000000000003,0.0,24.265,69.761,16.388,28.861,0.249,33.99,4.508,209.425,9.85,0.0,23.549,93.85,116.691,1.788,6.042,83.15,49.767,49.726,47.25,19.677,18.682,5.2330000000000005,79.258,32.179,148.683,3.832,66.755,15.818,78.85000000000001,11.115,66.416,44.352,65.245,1.622,1.691,0.0,0.0,0.157,90.236,18.37,13.467,94.00200000000001,37.178,7.807,0.221
2024-07-09 07:00:00,31.39,4.0760000000000005,64.435,9.855,31.34,90.819,248.118,0.0,16.364,14.779,104.263,0.0,38.025,0.0,366.668,3.2920000000000003,27.796,0.0,24.268,69.312,17.097,28.948,0.0,34.0,6.25,209.086,9.854,0.0,23.548,106.46,116.751,1.527,6.04,109.401,73.70700000000001,74.295,48.0,19.607,18.686,5.231,79.392,32.176,148.618,2.488,66.458,17.085,78.902,10.888,66.522,69.614,65.137,1.455,1.742,0.0,0.0,0.024,98.313,20.49,13.204,94.066,37.013,8.833,0.054
2024-07-09 07:30:00,31.44,4.822,72.66300000000001,9.707,36.56,100.783,254.727,0.0,16.233,15.404,111.17699999999999,0.283,37.526,0.026,370.824,4.341,24.671999999999997,0.0,24.238,69.09700000000001,16.587,29.091,0.0,33.980000000000004,4.9750000000000005,209.307,9.852,0.0,23.541,125.68,116.869,0.997,6.042,109.901,95.934,95.843,54.15,19.545,18.692,5.232,97.678,32.183,154.945,2.322,66.452,18.357,78.999,10.492,65.48,103.183,65.226,0.85,2.131,0.0,0.0,0.0,102.379,20.78,13.032,94.25,37.049,6.776,0.0
2024-07-09 08:00:00,31.46,5.256,89.975,10.266,36.44,81.418,254.747,0.0,17.332,15.818,117.41600000000001,1.751,37.74,0.314,380.323,5.837,34.709,0.0,24.241,68.983,16.204,30.643,0.0,34.01,4.07,209.531,9.858,0.0,23.577,139.29,114.799,5.386,6.04,111.777,99.542,98.955,54.23,19.48,18.694,5.234,100.111,32.183,159.25,2.002,66.402,18.783,78.999,10.705,69.185,105.071,65.263,1.108,2.539,0.0,0.0,0.0,104.71,23.99,14.146,94.178,37.085,7.394,0.0
2024-07-09 08:30:00,31.5,5.255,88.096,9.874,36.41,77.484,255.126,0.0,17.324,15.82,116.254,3.744,37.877,0.5760000000000001,379.557,4.418,33.116,0.0,24.23,68.984,15.599,32.871,0.0,34.05,4.5280000000000005,209.5,9.855,0.0,23.74,136.33,112.651,13.691,6.041,111.771,101.061,100.593,54.28,19.57,18.627,5.23,100.172,32.185,159.263,2.121,66.387,18.763,79.053,10.864,68.953,105.04,65.27,1.047,3.223,0.0,0.0,0.0,104.588,24.34,14.374,93.878,37.086,7.946,0.0
2024-07-09 09:00:00,31.44,5.223,88.028,9.693,36.42,74.741,255.888,0.0,16.322,15.819,116.029,3.553,38.533,0.641,366.374,1.4,28.933,0.0,24.247,69.164,16.014,35.171,0.0,34.11,4.477,209.28,9.857,0.0,23.572,131.37,112.637,11.375,6.04,111.788,104.247,104.129,54.22,19.264,18.55,5.234,100.036,32.183,159.237,2.4250000000000003,66.385,18.756,79.15,10.417,65.499,105.068,65.287,0.706,3.628,0.0,0.0,0.0,104.361,18.2,13.369,93.49,37.048,7.1370000000000005,0.0
2024-07-09 09:30:00,24.92,3.757,81.09100000000001,9.694,35.37,74.36,255.242,0.0,16.325,15.219,108.06500000000001,7.493,38.898,0.212,350.605,0.022,24.638,0.0,24.245,70.855,16.255,33.28,0.0,34.13,4.509,209.202,9.073,0.0,23.393,115.42,112.519,14.004,6.039,111.335,103.984,103.836,54.16,19.136,18.508,5.231,97.656,32.185,152.844,2.787,66.425,18.753,79.11,10.303,65.499,104.965,65.28,0.6910000000000001,3.709,0.0,0.0,0.018,104.214,18.18,13.053,93.57100000000001,37.029,6.795,0.0
2024-07-09 10:00:00,23.56,3.325,74.328,9.694,34.7,74.95400000000001,251.912,0.0,16.315,14.284,104.884,7.967,38.626,0.363,365.564,0.034,24.455,0.0,24.245,71.73400000000001,16.297,33.824,0.0,34.15,4.803,209.04,6.985,0.0,23.279,97.85,115.608,14.302,6.039,110.801,101.295,101.28,54.14,19.336,18.487,5.231,78.76599999999999,32.183,143.898,3.014,66.36,18.746,79.10300000000001,10.355,65.504,71.993,65.274,1.179,5.149,0.0,0.0,0.182,99.758,18.38,12.806,93.447,37.004,7.164000000000001,0.0
2024-07-09 10:30:00,23.65,3.007,72.202,9.694,30.04,74.91,247.706,0.0,16.285,14.001,103.118,7.815,38.664,0.079,371.105,0.034,24.534,0.0,24.247,71.634,15.789,35.980000000000004,0.0,34.19,3.976,209.753,5.497,0.0,23.252,92.17,115.937,7.377,6.039,111.056,98.641,98.803,51.29,19.112,18.474,5.23,78.103,32.186,139.359,2.9210000000000003,66.31700000000001,17.063,79.209,10.348,65.501,47.672,65.34100000000001,1.478,7.634,0.0,0.0,0.012,90.134,18.49,12.783,89.63300000000001,37.121,3.699,0.0
2024-07-09 11:00:00,23.64,3.0,71.66,9.694,28.07,74.063,230.033,0.0,16.265,14.003,103.991,7.865,38.534,0.0,356.908,0.188,24.295,0.0,24.255,72.07300000000001,16.192,35.44,0.0,34.21,4.46,209.825,5.074,0.0,23.023,93.14,115.52,2.252,6.038,107.751,94.848,94.761,49.32,19.144,18.457,5.231,58.969,32.187,139.36,3.216,66.484,16.989,79.128,10.361,65.499,46.985,65.403,1.398,6.931,0.0,0.0,0.0,88.426,18.62,12.782,87.35900000000001,37.133,3.355,0.0
2024-07-09 11:30:00,23.6,2.978,70.78,9.693,26.6,78.027,195.138,0.0,16.239,13.99,104.769,5.877,36.995,0.0,346.906,0.107,24.266,0.0,24.254,71.209,15.063,35.708,0.0,34.21,4.695,209.338,5.083,0.0,2.016,80.23,115.411,4.453,6.038,117.808,97.652,97.725,42.17,19.136,18.404,5.229,58.543,32.189,139.361,2.6710000000000003,66.67,16.98,79.106,10.388,65.496,47.003,65.31,1.649,6.3950000000000005,0.0,0.0,0.0,88.248,18.68,12.761,88.52499999999999,37.096,4.194,0.0
2024-07-09 12:00:00,11.79,2.963,73.108,9.693,26.33,75.377,194.478,0.0,16.236,13.995,105.788,4.227,37.727,0.0,352.137,0.001,24.369999999999997,0.0,2.019,71.29,14.805,35.251,0.0,34.2,3.4210000000000003,209.108,5.083,0.0,0.0,90.48,115.357,3.812,6.038,113.296,97.535,97.766,40.19,19.073,18.372,5.227,58.583,32.186,140.617,3.15,66.661,13.256,79.115,10.369,65.501,23.836,65.283,1.574,5.1770000000000005,0.324,0.0,0.0,87.402,18.73,12.763,91.62599999999999,37.048,1.594,0.0
2024-07-09 12:30:00,11.82,2.968,73.189,9.694,26.45,75.521,174.90200000000002,0.0,16.236,13.991,106.07000000000001,6.945,37.731,0.0,346.992,0.0,24.418,0.0,0.0,71.024,15.405,33.906,0.0,34.19,0.938,209.682,5.2940000000000005,0.0,0.0,79.81,115.178,1.991,6.037,118.067,96.916,97.07,38.56,19.188,18.362,3.366,58.546,32.188,140.528,3.476,66.944,7.349,79.06400000000001,10.39,65.497,23.578,65.309,1.033,4.472,0.851,0.0,0.009,87.798,18.79,12.759,91.428,37.137,1.676,0.0
2024-07-09 13:00:00,11.8,2.967,73.187,9.692,26.4,76.48,167.098,0.0,16.23,13.992,106.42500000000001,5.583,37.751,0.0,337.281,0.0,24.063,0.0,0.0,71.251,15.865,32.867,0.0,34.17,0.145,209.38,5.4990000000000006,0.0,0.0,75.53,115.133,0.185,6.0360000000000005,115.591,94.915,95.066,38.47,18.989,17.987000000000002,2.83,58.563,32.179,141.314,3.394,66.801,6.777,79.086,10.374,65.5,23.535,65.302,1.543,2.878,1.672,0.0,0.209,87.65,18.42,12.764,91.474,37.103,2.3040000000000003,0.0
2024-07-09 13:30:00,11.8,2.961,73.13499999999999,9.693,19.51,75.956,167.137,0.0,16.209,13.987,60.238,5.937,37.909,0.0,328.246,0.001,24.267,0.0,0.0,71.164,9.178,32.471000000000004,0.0,34.160000000000004,1.321,209.332,5.662,0.0,0.0,73.24,114.87700000000001,0.0,6.0360000000000005,115.949,95.436,95.833,36.78,18.654,18.379,2.837,76.81,32.182,150.495,4.09,66.791,6.797,79.063,10.373,65.498,23.572,65.197,3.243,1.881,1.659,0.0,0.614,87.636,18.33,12.755,91.585,37.085,1.769,0.0
2024-07-09 14:00:00,11.78,0.331,73.182,9.692,19.5,74.292,166.856,0.005,16.213,13.989,56.160000000000004,5.532,38.686,0.0,331.392,0.066,24.183,0.0,0.0,71.302,9.432,30.649,0.0,34.18,4.756,209.358,5.683,0.0,0.0,77.45,114.9,0.001,6.035,115.141,93.834,93.95,27.45,18.856,18.374,2.835,78.051,32.184,139.195,2.658,66.551,3.853,79.058,10.384,65.497,23.541,65.156,4.477,1.617,2.144,0.0,0.769,87.669,15.9,12.756,91.574,37.103,1.733,0.0
2024-07-09 14:30:00,11.81,0.0,69.226,9.694,19.52,74.03,165.738,0.003,16.209,13.992,54.791000000000004,4.042,37.919,0.0,360.096,0.11,24.341,0.0,0.0,71.583,9.659,30.326,0.0,34.81,5.944,209.581,5.611,0.0,0.0,64.35,114.876,0.061,6.034,114.797,93.953,94.408,27.2,18.691,18.363,2.834,78.13900000000001,32.18,139.179,2.359,66.503,3.69,78.799,10.359,65.499,0.292,65.21900000000001,4.493,1.088,1.502,0.0,0.669,87.864,15.55,12.753,91.285,37.129,1.109,0.0
2024-07-09 15:00:00,11.82,0.0,61.989999999999995,9.696,24.53,73.875,157.1,0.0,16.201,14.0,54.63,2.184,37.731,0.0,370.568,0.028,24.268,0.0,0.0,71.281,10.726,30.301,0.0,36.34,6.675,164.736,5.175,0.0,0.0,63.08,114.80199999999999,0.029,6.038,111.977,90.364,90.436,36.51,18.518,18.367,2.84,78.068,32.182,146.647,3.831,66.403,3.678,78.796,10.376,65.504,0.0,65.505,5.474,0.982,1.931,0.0,0.471,87.729,15.53,12.755,91.326,37.133,0.5700000000000001,0.048
2024-07-09 15:30:00,15.03,0.0,62.206,9.687,26.99,75.035,143.32,0.0,16.199,14.293,54.794000000000004,4.272,37.849,0.0,353.798,0.002,24.615000000000002,0.0,0.0,71.416,12.701,32.02,0.0,36.34,5.867,209.479,5.08,0.0,0.0,64.59,114.86500000000001,0.269,6.053,116.409,96.057,96.278,39.25,18.385,18.414,2.753,78.14699999999999,32.18,157.642,3.459,66.527,3.664,78.867,10.388,65.501,22.99,65.336,4.878,1.019,2.507,0.0,0.014,87.723,15.58,12.751,91.828,37.095,0.005,0.001
